CODEISIN;CATV;PERF_POS_1M;PERF_POS_3M;PERF_POS_YTD;PERF_POS_DEB;CTRB_POS_1M;CTRB_POS_3M;CTRB_POS_YTD;CTRB_POS_DEB;CTRB_PORT_1M;CTRB_PORT_3M;CTRB_PORT_YTD;CTRB_PORT_DEB;PERF_PORT_1M;PERF_PORT_3M;PERF_PORT_YTD;PERF_PORT_DEB;PNL_PORT_1M;PNL_PORT_3M;PNL_PORT_YTD;PNL_PORT_DEB;CTRB_VENTE_1M;CTRB_VENTE_3M;CTRB_VENTE_YTD;CTRB_VENTE_DEB;PNL_VENTE_1M;PNL_VENTE_3M;PNL_VENTE_YTD;PNL_VENTE_DEB;FRAIS_1M;FRAIS_3M;FRAIS_YTD;FRAIS_DEB;CTRB_FRAIS_1M;CTRB_FRAIS_3M;CTRB_FRAIS_YTD;CTRB_FRAIS_DEB;C_D
FR0126137035;CRNE;0,0000000000;-0,4444444444;;;0,0000000000;0,0000006698;0,0000153260;0,0000153260;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000000;0,0000000232;0,0000000232;EUR
FR0126230335;CRNE;-0,1176470588;;;;0,0000016246;0,0000042081;0,0000042081;0,0000042081;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000293;0,0000000293;0,0000000293;EUR
FR0126281700;CRNE;0,0000000000;;;;0,0000000000;0,0000015814;0,0000015814;0,0000015814;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000288;0,0000000288;0,0000000288;EUR
FR0126282641;CRNE;-0,1086956522;;;;0,0000043574;0,0000130875;0,0000130875;0,0000130875;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000293;0,0000000293;0,0000000293;EUR
FR0126282930;CRNE;0,0000000000;;;;0,0000000000;0,0000039427;0,0000039427;0,0000039427;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000296;0,0000000296;0,0000000296;EUR
FR0126283300;CRNE;0,0000000000;;;;0,0000044430;0,0000024164;0,0000024164;0,0000024164;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000282;0,0000000282;0,0000000282;EUR
FR0126289513;CRNE;-0,0689655172;;;;0,0000025779;0,0000075708;0,0000075708;0,0000075708;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000290;0,0000000290;0,0000000290;EUR
FR0126338187;CRNE;-0,2857142857;;;;0,0000018138;0,0000022182;0,0000022182;0,0000022182;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000261;0,0000000261;0,0000000261;EUR
FR0126338617;CRNE;-0,2500000000;;;;0,0000055361;0,0000055361;0,0000055361;0,0000055361;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000262;0,0000000262;0,0000000262;EUR
FR0126338765;CRNE;;;;;0,0000022357;0,0000022357;0,0000022357;0,0000022357;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000261;0,0000000261;0,0000000261;0,0000000261;EUR
FR0126339920;CRNE;0,1250000000;;;;0,0000001394;0,0000013560;0,0000013560;0,0000013560;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000283;0,0000000283;0,0000000283;EUR
FR0126375643;CRNE;0,0000000000;;;;0,0000000000;0,0000005232;0,0000005232;0,0000005232;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000000;0,0000000271;0,0000000271;0,0000000271;EUR
FR0126382763;CRNE;;;;;0,0000010922;0,0000010922;0,0000010922;0,0000010922;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000261;0,0000000261;0,0000000261;0,0000000261;EUR
FR0126412982;CRNE;;;;;0,0000013341;0,0000013341;0,0000013341;0,0000013341;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000265;0,0000000265;0,0000000265;0,0000000265;EUR
FR0126415787;CRNE;;;;;0,0000011201;0,0000011201;0,0000011201;0,0000011201;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;25,0000000000;25,0000000000;25,0000000000;25,0000000000;0,0000000260;0,0000000260;0,0000000260;0,0000000260;EUR
IT0004605074;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004605074;VMOB;0,0000000000;0,0000000000;-0,0222917481;-0,0222917481;0,0000000000;0,0000000000;-0,0001284498;-0,0001284498;0,0000000000;0,0000000000;0,0001451314;0,0001451314;0,0000000000;0,0000000000;0,0248332995;0,0248332995;0,0000000000;0,0000000000;137225,0136038255;137225,0136038255;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;45,0000000000;45,0000000000;0,0000000000;0,0000000000;0,0000000404;0,0000000404;EUR
IT0004645542;VMOB;-0,0035654155;-0,0110095350;-0,0316650626;-0,0316650626;-0,0000380196;-0,0001252502;-0,0003059103;-0,0003059103;0,0000466539;0,0001385211;0,0003348576;0,0003348576;0,0043716005;0,0124317005;0,0331966999;0,0331966999;41954,2500000000;119307,0300000000;306093,7202508833;306093,7202508833;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;487,6700000000;487,6700000000;0,0000000000;0,0000000000;0,0000004632;0,0000004632;EUR
IT0004720436;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004720436;VMOB;-0,0005898545;-0,0176828679;-0,0388578992;-0,0388578992;-0,0000145408;-0,0004195863;-0,0009025358;-0,0009025358;0,0000902534;0,0002690509;0,0006697898;0,0006697898;0,0040000000;0,0113750000;0,0303750000;0,0303750000;82728,0000000000;235257,7500000000;614287,7500000000;614287,7500000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;772,7800000000;772,7800000000;0,0000000000;0,0000000000;0,0000007155;0,0000007155;EUR
IT0004883689;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004883689;VMOB;0,0000000000;0,0000000000;-0,0075426757;-0,0075426757;0,0000000000;0,0000000000;-0,0000125555;-0,0000125555;0,0000000000;0,0000000000;0,0000130100;0,0000130100;0,0000000000;0,0000000000;0,0079167024;0,0079167024;0,0000000000;0,0000000000;13285,8100000000;13285,8100000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004907785;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004907785;VMOB;0,0000000000;-0,0003998001;-0,0067534015;-0,0067534015;0,0000000000;-0,0000000022;-0,0000036210;-0,0000036210;0,0000000000;0,0000008755;0,0000023447;0,0000023447;0,0000000000;0,0012840925;0,0040370890;0,0040370890;0,0000000000;749,9100000000;2357,6600000000;2357,6600000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004907850;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004907850;VMOB;0,0000000000;-0,0024932682;-0,0286491211;-0,0286491211;0,0000000000;-0,0000055768;-0,0000512032;-0,0000512032;0,0000000000;0,0000108463;0,0000589912;0,0000589912;0,0000000000;0,0052360985;0,0323194000;0,0323194000;0,0000000000;8761,0400000000;54076,8200000000;54076,8200000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004917867;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004917867;VMOB;0,0000000000;-0,0035906643;-0,0336622171;-0,0336622171;0,0000000000;-0,0000034463;-0,0000184926;-0,0000184926;0,0000000000;0,0000049208;0,0000193721;0,0000193721;0,0000000000;0,0079444489;0,0350277756;0,0350277756;0,0000000000;3992,8800000000;17604,9600000000;17604,9600000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004917917;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004917917;VMOB;0,0000000000;-0,0006997901;-0,0119600672;-0,0119600672;0,0000000000;-0,0000007648;-0,0000109498;-0,0000109498;0,0000000000;0,0000027881;0,0000118786;0,0000118786;0,0000000000;0,0025475000;0,0121730021;0,0121730021;0,0000000000;2384,4600000000;11393,9300000000;11393,9300000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004941412;VMOB;0,0007962576;-0,0025791092;-0,0306565121;-0,0306565121;0,0000007370;-0,0000027566;-0,0000280899;-0,0000280899;0,0000042361;0,0000131129;0,0000326526;0,0000326526;0,0043333371;0,0128555695;0,0345222286;0,0345222286;3796,8700000000;11264,0500000000;29951,2544444444;29951,2544444444;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;46,5500000000;46,5500000000;0,0000000000;0,0000000000;0,0000000418;0,0000000418;EUR
IT0004960669;VMOB;-0,0032790143;-0,0141523342;-0,0321304516;-0,0321304516;-0,0000275603;-0,0000575244;-0,0002639478;-0,0002639478;0,0000367928;0,0001093652;0,0002664969;0,0002664969;0,0043715000;0,0124316997;0,0331966997;0,0331966997;33048,5399999999;93983,6500000000;243141,7974621180;243141,7974621180;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;627,6700000000;627,6700000000;0,0000000000;0,0000000000;0,0000005978;0,0000005978;EUR
IT0004982200;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0004982200;VMOB;0,0018636587;0,0023552502;;;0,0000010278;0,0000012281;0,0000084946;0,0000084946;0,0000058087;0,0000123099;0,0000493851;0,0000493851;0,0045834026;0,0135972971;0,0731817042;0,0731817042;5228,7481120213;10795,6906402134;44347,8206402134;44347,8206402134;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;67,4800000000;139,0900000000;219,0900000000;219,0900000000;0,0000000704;0,0000001451;0,0000002180;0,0000002180;EUR
IT0005042087;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0005042087;VMOB;-0,0008041817;0,0069901732;-0,0021082221;-0,0021082221;-0,0000033689;0,0000358836;-0,0000011890;-0,0000011890;0,0000008942;0,0000038271;0,0000086639;0,0000086639;0,0001971478;0,0008015481;0,0019539699;0,0019539699;848,1300000000;3448,2600000000;8276,3653540164;8276,3653540164;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1206,3500000000;1206,3500000000;0,0000000000;0,0000000000;0,0000011487;0,0000011487;EUR
IT0005056541;VMOB;;;-1,0000000000;-1,0000000000;0,0000000000;0,0000000000;-0,0000032068;-0,0000032068;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000002515;0,0000002515;0,0000000000;0,0000000000;810,0000000009;810,0000000009;0,0000000000;0,0000000000;2413,4600000000;2413,4600000000;0,0000000000;0,0000000000;0,0000026166;0,0000026166;EUR
IT0005067027;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0005067027;VMOB;0,0023004601;0,0031031031;;;0,0000051159;0,0000071009;-0,0000114423;-0,0000114423;0,0000034943;0,0000109703;0,0000211330;0,0000211330;0,0015714971;0,0048295999;0,0101022733;0,0101022733;3275,0000000000;9839,5739520958;19575,8683247299;19575,8683247299;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;59,1200000000;507,2600000000;507,2600000000;0,0000000000;0,0000000616;0,0000004767;0,0000004767;EUR
IT0005070401;VMOB;0,0055988802;;;;0,0000073564;0,0000064719;0,0000064719;0,0000064719;0,0000019592;0,0000022877;0,0000022877;0,0000022877;0,0015507985;0,0018609885;0,0018609885;0,0018609885;1833,6649061224;2143,8549061224;2143,8549061224;2143,8549061224;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;166,8500000000;311,0500000000;311,0500000000;311,0500000000;0,0000001760;0,0000003262;0,0000003262;0,0000003262;EUR
IT0005087116;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0005087116;VMOB;0,0000000000;0,0000000000;;;0,0000000000;0,0000000000;-0,0000060409;-0,0000060409;0,0000000000;0,0000000000;0,0000132210;0,0000132210;0,0000000000;0,0000000000;0,0012413320;0,0012413320;0,0000000000;0,0000000000;12413,3200000000;12413,3200000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;120,0000000000;120,0000000000;0,0000000000;0,0000000000;0,0000001229;0,0000001229;EUR
IT0005118838;VMOB;0,0020837468;;;;0,0000216134;0,0000741242;0,0000741242;0,0000741242;0,0000203159;0,0000219738;0,0000219738;0,0000219738;0,0017044003;0,0018701432;0,0018701432;0,0018701432;18844,5355848231;20410,1109350806;20410,1109350806;20410,1109350806;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1445,5300000000;2522,2200000000;2522,2200000000;2522,2200000000;0,0000015349;0,0000026601;0,0000026601;0,0000026601;EUR
IT0005161325;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
IT0005161325;VMOB;0,0030024019;0,0049132658;-0,0053592696;-0,0053592696;0,0000053784;0,0000086482;-0,0000076091;-0,0000076091;0,0000012598;0,0000037922;0,0000085395;0,0000085395;0,0007174000;0,0020640970;0,0049228000;0,0049228000;1183,7100000000;3405,7600000000;8122,6200000000;8122,6200000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
MARC.EUR;TRES;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
NL0009289313;CPON;;;;;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
NL0009289313;VMOB;0,0000000000;0,0000000000;-0,0001399804;-0,0001399804;0,0000000000;0,0000000000;-0,0000009698;-0,0000009698;0,0000000000;0,0000000000;0,0000161980;0,0000161980;0,0000000000;0,0000000000;0,0023383352;0,0023383352;0,0000000000;0,0000000000;16658,3000000000;16658,3000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;EUR
OACT00000136;CAT;0,0000000000;0,0000000000;0,0144651267;0,0144651267;0,0000000000;0,0000000000;0,0000001674;0,0000001674;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;USD
OVCT00000005;CAT;0,0000000000;0,0000000000;0,0232179668;0,0232179668;0,0000000000;0,0000000000;0,0000031236;0,0000031236;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
OVCT00000022;CAT;0,0000000000;0,0027757019;0,0179906795;0,0179906795;0,0000000000;0,0000000426;-0,0000000702;-0,0000000702;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;CHF
OVCT00000064;CAT;-0,0040553435;-0,0669348531;-0,0346820809;-0,0346820809;-0,0000001413;-0,0000018889;-0,0000036387;-0,0000036387;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;USD
